State,County,Agency Name,Ori,Division Name,Region Name,Region Description,Agency Type Name,NIBRS,NIBRS Start Date,Latitude,Longitude
Kansas,ROOKS,Plainville Police Department,KS0820100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,39.234444,-99.300026
Kansas,RUSH,Rush County Sheriff's Office,KS0830000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,38.523592,-99.309183
Kansas,RUSSELL,Russell County Sheriff's Office,KS0840000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,38.916839,-98.765638
Kansas,RUSSELL,Russell Police Department,KS0840100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,39.06713,-101.24713
Kansas,SALINE,Saline County Sheriff's Office,KS0850000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,38.786327,-97.650153
Kansas,SALINE,Salina Police Department,KS0850100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,38.836975,-97.61358
Kansas,SALINE,Assaria Police Department,KS0850200,West North Central,Midwest,Region II,City,FALSE,2011-01-01T00:00:00.000Z,38.786327,-97.650153
Kansas,SCOTT,Scott County Sheriff's Office,KS0860000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,38.48251,-100.90089
Kansas,SCOTT,Scott City Police Department,KS0860100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,38.48251,-100.90089
Kansas,SEDGWICK,Sedgwick County Sheriff's Office,KS0870000,West North Central,Midwest,Region II,County,TRUE,2001-12-01T00:00:00.000Z,37.69478,-97.33957
Kansas,SEDGWICK,Derby Police Department,KS0870100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.545734,-97.27021
Kansas,SEDGWICK,Haysville Police Department,KS0870200,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.56436,-97.353874
Kansas,SEDGWICK,Wichita Police Department,KS0870300,West North Central,Midwest,Region II,City,TRUE,2000-11-01T00:00:00.000Z,37.692635,-97.33823
Kansas,SEDGWICK,Valley Center Police Department,KS0870500,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.839355,-97.365616
Kansas,SEDGWICK,Wichita State University,KS0870600,West North Central,Midwest,Region II,University or College,TRUE,2000-01-01T00:00:00.000Z,37.716373,-97.29674
Kansas,SEDGWICK,Colwich Police Department,KS0870700,West North Central,Midwest,Region II,City,TRUE,2003-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Eastborough Police Department,KS0870800,West North Central,Midwest,Region II,City,FALSE,2002-01-01T00:00:00.000Z,37.686478,-97.26213
Kansas,SEDGWICK,Cheney Police Department,KS0870900,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Clearwater Police Department,KS0871000,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Goddard Police Department,KS0871100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Garden Plain Police Department,KS0871300,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Mount Hope Police Department,KS0871400,West North Central,Midwest,Region II,City,FALSE,2005-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Maize Police Department,KS0871500,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Park City Police Department,KS0871600,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Bel Aire Police Department,KS0871800,West North Central,Midwest,Region II,City,TRUE,2000-02-01T00:00:00.000Z,37.775604,-97.26218
Kansas,SEDGWICK,Andale Police Department,KS0872000,West North Central,Midwest,Region II,City,FALSE,2001-04-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Kechi Police Department,KS0872100,West North Central,Midwest,Region II,City,TRUE,2003-04-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Unified School District: Goddard,KS0872400,West North Central,Midwest,Region II,Other,TRUE,2000-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEDGWICK,Bentley Police Department,KS0872500,West North Central,Midwest,Region II,City,FALSE,2006-07-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SEWARD,Seward County Sheriff's Office,KS0880000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,37.042725,-100.921
Kansas,SEWARD,Liberal Police Department,KS0880100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.180585,-100.854741
Kansas,SHAWNEE,Shawnee County Sheriff's Office,KS0890000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,39.055595,-95.6716
Kansas,SHAWNEE,Topeka Police Department,KS0890100,West North Central,Midwest,Region II,City,TRUE,2019-01-01T00:00:00.000Z,39.055595,-95.6716
Kansas,SHAWNEE,Rossville Police Department,KS0890200,West North Central,Midwest,Region II,City,FALSE,2001-01-01T00:00:00.000Z,39.041805,-95.755664
Kansas,SHAWNEE,State Fire Marshal,KS0890400,West North Central,Midwest,Region II,Other State Agency,TRUE,2008-06-01T00:00:00.000Z,39.050564,-95.67537
Kansas,NOT SPECIFIED,Department of Labor,KS089045Y,West North Central,Midwest,Region II,Other State Agency,FALSE,2016-01-01T00:00:00.000Z,,
Kansas,SHAWNEE,Kansas Alcoholic Beverage Control,KS0890500,West North Central,Midwest,Region II,Other State Agency,TRUE,2000-01-01T00:00:00.000Z,39.041805,-95.755664
Kansas,SHAWNEE,Metropolitan Topeka Airport Authority,KS0890600,West North Central,Midwest,Region II,Other,TRUE,2000-01-01T00:00:00.000Z,39.041805,-95.755664
Kansas,SHAWNEE,Auburn Police Department,KS0890700,West North Central,Midwest,Region II,City,FALSE,2004-01-01T00:00:00.000Z,39.041805,-95.755664
Kansas,SHAWNEE,Topeka Fire Department Arson Investigation,KS0890900,West North Central,Midwest,Region II,Other,TRUE,2000-01-01T00:00:00.000Z,39.053974,-95.66599
Kansas,SHAWNEE,Securities Office Investigation Section,KS0891000,West North Central,Midwest,Region II,Other State Agency,FALSE,2000-01-01T00:00:00.000Z,39.047302,-95.67497
Kansas,SHAWNEE,Kansas Lottery Security Division,KS0891200,West North Central,Midwest,Region II,Other State Agency,FALSE,2001-11-01T00:00:00.000Z,39.05923,-95.67003
Kansas,SHAWNEE,Kansas Racing Commission Security Division,KS0891300,West North Central,Midwest,Region II,Other State Agency,TRUE,2005-12-01T00:00:00.000Z,39.0513,-95.678185
Kansas,SHAWNEE,Unified School District: Seaman,KS0891700,West North Central,Midwest,Region II,Other,TRUE,2008-02-01T00:00:00.000Z,39.13396,-95.67311
Kansas,SHAWNEE,Washburn University,KS0891800,West North Central,Midwest,Region II,University or College,TRUE,2004-12-01T00:00:00.000Z,39.035294,-95.70039
Kansas,SHAWNEE,Unified School District: Shawnee Heights,KS0891900,West North Central,Midwest,Region II,Other,TRUE,2011-05-01T00:00:00.000Z,38.987278,-95.55669
Kansas,SHAWNEE,Unified School District: Auburn-Washburn,KS0892000,West North Central,Midwest,Region II,Other,TRUE,2004-11-01T00:00:00.000Z,38.95646,-95.75981
Kansas,NOT SPECIFIED,Kansas Attorney General Criminal Investigation Unit,KS0892700,West North Central,Midwest,Region II,Other State Agency,FALSE,2018-05-01T00:00:00.000Z,,
Kansas,SHAWNEE,"Kansas State Gaming Agency,",KS089280X,West North Central,Midwest,Region II,Other State Agency,FALSE,,,
Kansas,SHERIDAN,Sheridan County Sheriff's Office,KS0900000,West North Central,Midwest,Region II,County,TRUE,2000-06-01T00:00:00.000Z,39.350542,-100.441206
Kansas,SHERIDAN,Hoxie Police Department,KS0900100,West North Central,Midwest,Region II,City,FALSE,2000-02-01T00:00:00.000Z,39.350542,-100.441206
Kansas,SHERMAN,Sherman County Sheriff's Office,KS0910000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,39.351032,-101.710335
Kansas,SHERMAN,Goodland Police Department,KS0910100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,39.347984,-101.71327
Kansas,SMITH,Smith County Sheriff's Office,KS0920000,West North Central,Midwest,Region II,County,TRUE,2001-06-01T00:00:00.000Z,39.776447,-98.78119
Kansas,SMITH,Smith Center Police Department,KS0920100,West North Central,Midwest,Region II,City,FALSE,2001-01-01T00:00:00.000Z,39.78466,-98.785429
Kansas,STAFFORD,Stafford County Sheriff's Office,KS0930000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,38.03563,-98.719889
Kansas,STAFFORD,Stafford Police Department,KS0930100,West North Central,Midwest,Region II,City,FALSE,2000-01-01T00:00:00.000Z,38.03563,-98.719889
Kansas,STAFFORD,St. John Police Department,KS0930200,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,38.03563,-98.719889
Kansas,STAFFORD,Macksville Police Department,KS0930300,West North Central,Midwest,Region II,City,TRUE,2001-02-01T00:00:00.000Z,38.03563,-98.719889
Kansas,STANTON,Stanton County Sheriff's Office,KS0940000,West North Central,Midwest,Region II,County,FALSE,2000-01-01T00:00:00.000Z,37.565932,-101.789383
Kansas,STEVENS,Stevens County Sheriff's Office,KS0950000,West North Central,Midwest,Region II,County,FALSE,2000-01-01T00:00:00.000Z,37.202356,-101.315796
Kansas,STEVENS,Hugoton Police Department,KS0950100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.202356,-101.315796
Kansas,SUMNER,Sumner County Sheriff's Office,KS0960000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,37.289577,-97.39243
Kansas,SUMNER,Wellington Police Department,KS0960100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.236662,-97.493352
Kansas,SUMNER,Belle Plaine Police Department,KS0960200,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.236662,-97.493352
Kansas,"SEDGWICK, SUMNER",Mulvane Police Department,KS0960300,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.681045,-97.461054
Kansas,SUMNER,Caldwell Police Department,KS0960400,West North Central,Midwest,Region II,City,TRUE,2000-02-01T00:00:00.000Z,37.032494,-97.60716
Kansas,SUMNER,Conway Springs Police Department,KS0960500,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.236662,-97.493352
Kansas,SUMNER,Oxford Police Department,KS0960600,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.236662,-97.493352
Kansas,SUMNER,Argonia Police Department,KS0960700,West North Central,Midwest,Region II,City,FALSE,2005-05-01T00:00:00.000Z,37.236662,-97.493352
Kansas,SUMNER,Kansas Racing and Gaming Commission Law Enforcement,KS0961100,West North Central,Midwest,Region II,Other State Agency,FALSE,2014-01-01T00:00:00.000Z,,
Kansas,THOMAS,Thomas County Sheriff's Office,KS0970000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,39.39539,-101.04329
Kansas,THOMAS,Colby Police Department,KS0970100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,39.39539,-101.04329
Kansas,TREGO,Trego County Sheriff's Office,KS0980000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,39.02685,-99.88359
Kansas,TREGO,Wa Keeney Police Department,KS0980100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,39.02685,-99.88359
Kansas,WABAUNSEE,Wabaunsee County Sheriff's Office,KS0990000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,38.955154,-96.201262
Kansas,WABAUNSEE,Alma Police Department,KS0990100,West North Central,Midwest,Region II,City,TRUE,2000-02-01T00:00:00.000Z,38.955154,-96.201262
Kansas,WABAUNSEE,Alta Vista Police Department,KS0990300,West North Central,Midwest,Region II,City,FALSE,2002-04-01T00:00:00.000Z,38.955154,-96.201262
Kansas,WALLACE,Wallace County Sheriff's Office,KS1000000,West North Central,Midwest,Region II,County,FALSE,2000-01-01T00:00:00.000Z,38.926626,-101.771103
Kansas,WASHINGTON,Washington County Sheriff's Office,KS1010000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,39.776714,-97.095611
Kansas,WICHITA,Wichita County Sheriff's Office,KS1020000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,38.481922,-101.347434
Kansas,WILSON,Wilson County Sheriff's Office,KS1030000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,37.558515,-95.745175
Kansas,WILSON,Fredonia Police Department,KS1030100,West North Central,Midwest,Region II,City,TRUE,2000-09-01T00:00:00.000Z,37.558515,-95.745175
Kansas,WILSON,Neodesha Police Department,KS1030200,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,37.558515,-95.745175
Kansas,WOODSON,Woodson County Sheriff's Office,KS1040000,West North Central,Midwest,Region II,County,TRUE,2000-01-01T00:00:00.000Z,37.881382,-95.73259
Kansas,WOODSON,Yates Center Police Department,KS1040100,West North Central,Midwest,Region II,City,FALSE,2000-01-01T00:00:00.000Z,37.881382,-95.73223
Kansas,WYANDOTTE,Wyandotte County Sheriff's Office,KS1050000,West North Central,Midwest,Region II,County,TRUE,2001-11-01T00:00:00.000Z,39.064007,-94.81771
Kansas,"LEAVENWORTH, WYANDOTTE",Bonner Springs Police Department,KS1050100,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,39.115384,-94.763087
Kansas,WYANDOTTE,Kansas City Police Department,KS1050200,West North Central,Midwest,Region II,City,FALSE,,39.11554,-94.6269
Kansas,WYANDOTTE,Edwardsville Police Department,KS1050300,West North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,39.115384,-94.763087
Kansas,WYANDOTTE,University of Kansas: Medical Center,KS1050400,West North Central,Midwest,Region II,University or College,TRUE,2000-01-01T00:00:00.000Z,39.057323,-94.61174
Kansas,WYANDOTTE,Kansas City Kansas Community College,KS1050700,West North Central,Midwest,Region II,University or College,TRUE,2004-05-01T00:00:00.000Z,39.11669,-94.74597
Kansas,WYANDOTTE,Kansas City Fire Department,KS1050900,West North Central,Midwest,Region II,Other,TRUE,2017-09-01T00:00:00.000Z,,
Kansas,WYANDOTTE,Kansas Racing and Gaming Commission:,KS1051100,West North Central,Midwest,Region II,Other State Agency,FALSE,2016-07-01T00:00:00.000Z,,
Kansas,WYANDOTTE,Independent School District: Kansas City,KS1051200,West North Central,Midwest,Region II,Other,TRUE,2015-02-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Potawatomi Tribal,KSDI00200,West North Central,Midwest,Region II,Tribal,TRUE,2004-07-01T00:00:00.000Z,39.343086,-95.73828
Kansas,NOT SPECIFIED,Kickapoo Tribal,KSDI05000,West North Central,Midwest,Region II,Tribal,TRUE,2021-01-01T00:00:00.000Z,39.825931,-95.569905
Kansas,NOT SPECIFIED,Iowa Tribal,KSDI05100,West North Central,Midwest,Region II,Tribal,TRUE,2021-01-02T00:00:00.000Z,39.98889,-95.3681
Kansas,NOT SPECIFIED,Sac and Fox Tribal,KSDI05200,West North Central,Midwest,Region II,Tribal,TRUE,2021-01-01T00:00:00.000Z,39.825931,-95.569905
Kansas,SHAWNEE,Kansas Bureau of Investigation,KSKBI0000,West North Central,Midwest,Region II,Other State Agency,TRUE,2000-01-01T00:00:00.000Z,39.03801,-95.684494
Kansas,NOT SPECIFIED,Kansas Highway Patrol,KSKHP0000,West North Central,Midwest,Region II,State Police,TRUE,2000-01-01T00:00:00.000Z,39.05037,-95.67426
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHP0100,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHP0200,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol: ,KSKHP0300,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHP0400,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHP0500,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHP0600,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHP0700,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHP0800,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol: ,KSKHP0900,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHP1000,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHP1100,West North Central,Midwest,Region II,State Police,TRUE,2018-07-02T00:00:00.000Z,,
Kansas,NOT SPECIFIED,Highway Patrol:,KSKHPQ000,West North Central,Midwest,Region II,State Police,TRUE,2017-01-01T00:00:00.000Z,,
Kentucky,ADAIR,Adair County Sheriff's Office,KY0010000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.105559,-85.28138
Kentucky,ADAIR,Columbia Police Department,KY0010100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.10318,-85.30553
Kentucky,ALLEN,Allen County Sheriff's Office,KY0020000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.748547,-86.19544
Kentucky,ALLEN,Scottsville Police Department,KY0020100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.75077,-86.192458
Kentucky,ANDERSON,Anderson County Sheriff's Office,KY0030000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.035694,-84.89583
Kentucky,ANDERSON,Lawrenceburg Police Department,KY0030100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.03742,-84.894905
Kentucky,BALLARD,Ballard County Sheriff's Office,KY0040000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.05112,-89.009178
Kentucky,BALLARD,La Center Police Department,KY0040300,East South Central,South,Region III,City,TRUE,2010-07-01T00:00:00.000Z,37.05112,-89.009178
Kentucky,BARREN,Barren County Sheriff's Office,KY0050000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.995705,-85.91198
Kentucky,BARREN,Glasgow Police Department,KY0050100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.963614,-85.92499
Kentucky,BARREN,Cave City Police Department,KY0050200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.963614,-85.92499
Kentucky,BARREN,Barren County Constable District 1,KY0051000,East South Central,South,Region III,Other,FALSE,,,
Kentucky,BARREN,Barren County Drug Task Force,KY0051100,East South Central,South,Region III,Other,TRUE,2009-01-01T00:00:00.000Z,36.99597,-85.91205
Kentucky,BATH,Bath County Sheriff's Office,KY0060000,East South Central,South,Region III,County,TRUE,2014-01-01T00:00:00.000Z,38.152249,-83.737641
Kentucky,BATH,Owingsville Police Department,KY0060100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.152249,-83.737641
Kentucky,BELL,Bell County Sheriff's Office,KY0070000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.72268,-83.681046
Kentucky,BELL,Middlesboro Police Department,KY0070100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.72268,-83.681046
Kentucky,BELL,Pineville Police Department,KY0070200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,36.72268,-83.681046
Kentucky,BOONE,Boone County Sheriff's Office,KY0080000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.974595,-84.731431
Kentucky,BOONE,Florence Police Department,KY0080200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.996952,-84.6432
Kentucky,BOONE,Cincinnati-Northern Kentucky International Airport,KY0080500,East South Central,South,Region III,Other,TRUE,2009-01-01T00:00:00.000Z,38.974595,-84.731431
Kentucky,BOURBON,Bourbon County Sheriff's Office,KY0090000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.21276,-84.249535
Kentucky,BOURBON,Paris Police Department,KY0090100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.21166,-84.2516
Kentucky,"BOURBON, NICHOLAS",Millersburg Police Department,KY0090200,East South Central,South,Region III,City,TRUE,2010-04-01T00:00:00.000Z,38.202562,-84.20986
Kentucky,BOURBON,Bourbon County Constable District 3,KY0090400,East South Central,South,Region III,Other,FALSE,,,
Kentucky,BOURBON,Bourbon County Constable District 7,KY0090700,East South Central,South,Region III,Other,TRUE,2020-01-01T00:00:00.000Z,,
Kentucky,BOURBON,Bourbon County Schools,KY0090800,East South Central,South,Region III,Other,TRUE,2020-11-01T00:00:00.000Z,,
Kentucky,BOYD,Boyd County Sheriff's Office,KY0100000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.360004,-82.681406
Kentucky,BOYD,Ashland Police Department,KY0100100,East South Central,South,Region III,City,TRUE,2001-05-01T00:00:00.000Z,38.360004,-82.681406
Kentucky,BOYD,Catlettsburg Police Department,KY0100200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.360004,-82.681406
Kentucky,BOYD,FIVCO Area Drug Task Force,KY0100400,East South Central,South,Region III,Other,TRUE,2009-01-01T00:00:00.000Z,38.360004,-82.681406
Kentucky,BOYD,Northeast Kentucky Drug Task Force,KY0100900,East South Central,South,Region III,Other,TRUE,2019-01-01T00:00:00.000Z,,
Kentucky,BOYLE,Boyle County Sheriff's Office,KY0110000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.645885,-84.77323
Kentucky,BOYLE,Danville Police Department,KY0110100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.618104,-84.868352
Kentucky,"BOYLE, LINCOLN",Junction City Police Department,KY0110200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.618104,-84.868352
Kentucky,BOYLE,Perryville Police Department,KY0110300,East South Central,South,Region III,City,TRUE,2013-09-01T00:00:00.000Z,37.618104,-84.868352
Kentucky,BRACKEN,Bracken County Sheriff's Office,KY0120000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,38.677557,-84.10468
Kentucky,BRACKEN,Augusta Police Department,KY0120100,East South Central,South,Region III,City,TRUE,2010-02-01T00:00:00.000Z,38.677557,-84.10468
Kentucky,BRACKEN,Brooksville Police Department,KY0120200,East South Central,South,Region III,City,TRUE,2015-05-01T00:00:00.000Z,38.677557,-84.10468
Kentucky,BREATHITT,Breathitt County Sheriff's Office,KY0130000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.554176,-83.38336
Kentucky,BREATHITT,Jackson Police Department,KY0130100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.552784,-83.385506
Kentucky,BREATHITT,Breathitt County Constable District 2,KY0130400,East South Central,South,Region III,Other,FALSE,,,
Kentucky,BRECKINRIDGE,Breckinridge County Sheriff's Office,KY0140000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.778109,-86.432829
Kentucky,BRECKINRIDGE,Hardinsburg Police Department,KY0140100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.778109,-86.432829
Kentucky,BRECKINRIDGE,Cloverport Police Department,KY0140200,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.83717,-86.63158
Kentucky,BRECKINRIDGE,Irvington Police Department,KY0140300,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.778109,-86.432829
Kentucky,BULLITT,Bullitt County Sheriff's Office,KY0150000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.969572,-85.703036
Kentucky,BULLITT,Shepherdsville Police Department,KY0150100,East South Central,South,Region III,City,TRUE,2010-01-01T00:00:00.000Z,37.969572,-85.703036
Kentucky,BULLITT,Lebanon Junction Police Department,KY0150200,East South Central,South,Region III,City,TRUE,2010-01-01T00:00:00.000Z,37.969572,-85.703036
Kentucky,BULLITT,Mount Washington Police Department,KY0150300,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.969572,-85.703036
Kentucky,BULLITT,Hillview Police Department,KY0150500,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,38.079086,-85.676926
Kentucky,BULLITT,Pioneer Village Police Department,KY0150600,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.969572,-85.703036
Kentucky,BULLITT,Bullitt County Drug Task Force,KY0151200,East South Central,South,Region III,Other,FALSE,,,
Kentucky,BUTLER,Butler County Sheriff's Office,KY0160000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.207013,-86.682471
Kentucky,BUTLER,Morgantown Police Department,KY0160100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.207013,-86.682471
Kentucky,CALDWELL,Caldwell County Sheriff's Office,KY0170000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,37.10933,-87.88178
Kentucky,CALDWELL,Princeton Police Department,KY0170100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,37.10793,-87.88273
Kentucky,CALLOWAY,Calloway County Sheriff's Office,KY0180000,East South Central,South,Region III,County,TRUE,2009-01-01T00:00:00.000Z,36.609882,-88.30133
Kentucky,CALLOWAY,Murray Police Department,KY0180100,East South Central,South,Region III,City,TRUE,2000-01-01T00:00:00.000Z,36.60865,-88.302155
Kentucky,CALLOWAY,Murray State University,KY0180200,East South Central,South,Region III,University or College,TRUE,2003-02-01T00:00:00.000Z,36.620978,-88.274086
Kentucky,CAMPBELL,Campbell County Sheriff's Office,KY0190000,East South Central,South,Region III,County,TRUE,2013-02-01T00:00:00.000Z,39.086143,-84.48753
Kentucky,CAMPBELL,Bellevue Police Department,KY0190100,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,39.106216,-84.47929
Kentucky,CAMPBELL,Campbell County Police Department,KY0190200,East South Central,South,Region III,County,TRUE,1996-04-01T00:00:00.000Z,38.946981,-84.379583
Kentucky,CAMPBELL,Dayton Police Department,KY0190300,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,39.112373,-84.47399
Kentucky,CAMPBELL,Fort Thomas Police Department,KY0190400,East South Central,South,Region III,City,TRUE,2009-01-01T00:00:00.000Z,39.080936,-84.449165
Kentucky,CAMPBELL,Highland Heights  Police Department,KY0190500,East South Central,South,Region III,City,TRUE,2008-06-01T00:00:00.000Z,38.946981,-84.379583
Kentucky,CAMPBELL,Newport Police Department,KY0190600,East South Central,South,Region III,City,TRUE,2005-01-01T00:00:00.000Z,39.08723,-84.48889
